fecha,hora,p_marginal,comEnergia,cPerdidas,cCongestion
2022-03-17,11.5,4262.556763888889,4254.824583333334,7.732319444444443,0.0
2022-03-18,11.5,5386.215208333334,5287.6025,98.61172222222223,0.0
2022-03-19,11.5,4384.121513888889,4375.3116666666665,8.809541666666666,0.0
2022-03-20,11.5,3676.1804861111113,3682.423333333333,-6.243847222222222,0.0
2022-03-21,11.5,3751.135736111111,3751.6695833333333,-0.5341527777777777,0.0
2022-03-22,11.5,4221.608972222222,4212.42,9.189388888888889,0.0
2022-03-23,11.5,4702.001708333333,4648.8125,53.18990277777778,0.0
2022-03-24,11.5,4756.9984722222225,4715.703333333333,41.29397222222222,0.0
2022-03-25,11.5,4921.0808611111115,4868.014999999999,53.06644444444444,0.0
2022-03-26,11.5,4831.434277777778,4796.868333333334,34.56626388888889,0.0
2022-03-27,11.5,4576.620027777778,4559.295,17.325666666666667,0.0
2022-03-28,11.5,4761.994722222223,4737.66875,24.325277777777778,0.0
2022-03-29,11.5,4993.588777777778,4969.375416666667,24.21226388888889,0.0
2022-03-30,11.5,5535.202805555556,5494.2875,40.91433333333333,0.0
2022-03-31,11.5,5895.460930555556,5844.610000000001,50.851277777777774,0.0
2022-04-01,11.5,5579.1177777777775,5521.354583333333,57.76361111111112,0.0
2022-04-02,11.5,5014.249569444444,4977.370416666667,36.879041666666666,0.0
2022-04-03,11.0,4167.403434782609,4151.0599999999995,16.341608695652173,0.0
2022-04-04,11.5,3717.198375,3701.8991666666666,15.299041666666666,0.0
2022-04-05,11.5,4164.541430555556,4137.7325,26.80834722222222,0.0
2022-04-06,11.5,4776.042694444444,4742.6075,33.43508333333333,0.0
2022-04-07,11.5,4754.24025,4709.969166666667,44.271208333333334,0.0
2022-04-08,11.5,4620.273625,4581.611666666667,38.66213888888889,0.0
2022-04-09,11.5,4632.743597222222,4595.46125,37.28152777777778,0.0
2022-04-10,11.5,3685.449458333333,3675.0470833333334,10.402694444444444,0.0
2022-04-11,11.5,4117.957069444445,4097.839583333333,20.118277777777777,0.0
2022-04-12,11.5,3974.1145555555554,3960.15625,25.396652777777778,-11.436583333333333
2022-04-13,11.5,3296.3905972222224,3316.53125,-1.5323611111111113,-18.60827777777778
2022-04-14,11.5,3144.217555555556,3134.4841666666666,9.733374999999999,0.0
2022-04-15,11.5,2891.794,2892.4508333333333,-0.6570833333333332,0.0
2022-04-16,11.5,3439.805736111111,3454.603333333333,-14.796833333333332,0.0
2022-04-17,11.5,3627.707138888889,3641.37375,-13.667472222222223,0.0
2022-04-18,11.5,4052.226263888889,4056.76125,-4.535736111111111,0.0
2022-04-19,11.5,4263.760652777778,4260.110833333333,3.650138888888889,0.0
2022-04-20,11.5,4664.017472222223,4664.922916666666,-0.9053750000000004,0.0
2022-04-21,11.5,5027.957569444445,5032.850833333334,-4.892916666666666,0.0
2022-04-22,11.5,5126.403888888889,5142.942083333333,-16.538305555555556,0.0
2022-04-23,11.5,4919.372569444445,4924.90375,-5.530680555555555,0.0
2022-04-24,11.5,4911.967833333333,4940.483333333334,-28.514916666666668,0.0
2022-04-25,11.5,5907.207666666666,5932.284166666666,-25.075666666666667,0.0
2022-04-26,11.5,5974.781138888889,5989.970416666667,-15.188888888888888,0.0
2022-04-27,11.5,5937.111875,5907.498333333333,29.61411111111111,0.0
2022-04-28,11.5,5001.953430555556,5014.265833333333,-12.312916666666666,0.0
2022-04-29,11.5,4671.236041666667,4688.995,-17.759055555555555,0.0
2022-04-30,11.5,5226.623486111112,5248.836666666666,-22.213819444444447,0.0
2022-05-01,11.5,4836.93825,4844.08,-7.141861111111112,0.0
2022-05-02,11.5,5021.9300416666665,5017.029166666666,4.901402777777778,0.0
2022-05-03,11.5,5177.090819444445,5177.700833333333,-0.6089305555555553,0.0
2022-05-04,11.5,5151.090694444444,5152.190833333333,-1.099611111111111,0.0
2022-05-05,11.5,5970.796625000001,5862.055416666667,108.74037500000001,0.0
2022-05-06,11.5,5974.905083333333,5887.274583333334,87.63134722222222,0.0
2022-05-07,11.5,5843.734777777778,5755.970833333334,87.76477777777778,0.0
2022-05-08,11.5,5693.279902777777,5631.529166666666,61.75018055555555,0.0
2022-05-09,11.5,6074.725125,5991.7525,82.97298611111111,0.0
